Dialouge ,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,Actor
vjs (61).wav,2207.71828,1820670.421,4433.499278,4222369.93,0.020573145,0.000545408,0.4770103,0.08729129,0.127027429,0.016683754,172.265625,-321.74695,11441.205,103.33838,2212.7104,2.6359253,277.88242,23.359077,206.34991,-1.135433,227.73145,19.509663,212.78224,-5.6619368,294.36176,3.3964934,54.96811,-16.0879,352.21414,8.657062,163.08658,-17.245691,178.39963,11.870023,152.7775,-20.077164,152.46515,4.7218547,117.98247,-6.631161,58.65715,3.91272,81.12556,-2.8612113,42.48049,-2.0212128,54.280945,-1.0620995,83.93079,0.35509977,54.733093,VJS
vjs (62).wav,1601.957257,931297.4573,3514.924148,3673184.662,0.047847924,0.000879863,0.412687,0.09916991,0.062988281,0.00416574,161.4990234,-234.97554,5018.0044,125.33478,1187.243,19.6216,468.1834,31.59543,111.84153,7.7049475,153.44418,13.290351,139.24084,-3.5837257,121.78942,12.0769825,112.52576,-20.474583,305.1539,-1.1829116,185.41293,-7.898696,61.628967,13.067885,70.29218,-4.837549,113.13631,3.7229147,61.88823,-9.579301,49.990936,3.1663694,52.36209,-17.193047,57.82858,7.4439125,33.432495,-9.641548,41.4275,4.435471,40.592987,VJS
vjs (63).wav,1121.259833,393760.8239,2210.448272,1666549.315,0.029434825,0.000219197,0.26727474,0.089438446,0.069895777,0.003311561,129.1992188,-313.48135,2797.7798,186.02603,796.1118,-29.42153,502.23572,43.96979,708.40265,-2.573082,541.6579,2.6885316,251.70013,9.979692,165.16318,-21.56027,346.8906,10.3597355,300.48526,-0.68124396,178.14871,0.6494649,90.68907,1.6322427,134.74908,-16.473316,106.22427,-1.4024308,123.50161,-10.690334,90.001816,-8.110671,62.995888,-2.167547,45.189716,-6.517512,85.69687,9.4058695,95.62029,-0.6148465,140.98468,VJS
vjs (64).wav,1059.443709,96087.17272,2087.819912,682443.4556,0.07069382,0.001048327,0.36243498,0.09878767,0.065021165,0.0008094,129.1992188,-223.3674,1378.09,221.66563,638.9089,-44.825336,860.6555,11.054977,735.5537,-0.7789951,921.3383,-19.458689,341.70532,23.414755,516.2985,-9.231073,392.17157,-20.954462,609.6189,9.910165,246.51643,4.0777698,246.46432,-2.571003,306.0628,4.2693696,184.51912,-4.261122,201.49564,-4.667328,191.37625,5.871967,164.30869,-4.5475,129.64569,-5.94105,168.77733,5.864314,155.84935,-4.031078,135.7944,VJS
vjs (65).wav,991.7162881,117475.976,1771.105957,507254.9875,0.145056866,0.005399369,0.32184368,0.103281915,0.063646721,0.000772762,172.265625,-169.7018,6761.6284,200.30971,1282.1825,-45.810776,2241.7734,36.43938,563.7387,18.35257,670.11993,-13.972804,331.93613,10.048334,199.4527,-3.697558,112.84089,-0.28884003,91.04735,-2.6040566,205.17514,-1.6293054,60.307274,8.68901,86.68744,-0.02863556,103.14278,-3.409396,202.50858,-2.1471763,61.001347,-1.8529897,106.65913,-5.7039094,56.679577,-3.485908,72.61421,0.14032689,68.40801,-9.981433,57.70058,VJS
vjs (66).wav,2593.125553,44772.28702,6122.966309,375585.6538,0.116321768,0.001121457,0.3747946,0.10687625,0.108085938,0.000460947,172.265625,-40.806385,2079.4678,80.948044,155.43896,9.3339205,302.71143,16.660812,148.61786,-0.43417144,143.34306,9.045995,86.839905,4.915022,69.545235,21.94935,72.256744,-8.670919,60.715626,4.150333,55.66317,8.542504,24.928595,13.6402235,46.86619,0.056277942,77.11106,-3.5468738,116.815735,-7.5395026,32.18789,-0.1985136,31.201548,-7.4575167,57.986748,3.682942,142.02731,0.20827846,86.0734,-0.7609741,146.5171,VJS
vjs (67).wav,1273.267953,62332.29757,2543.994141,403128.5316,0.066665285,0.000740447,0.39241126,0.09061024,0.081792092,0.000609988,129.1992188,-201.1488,602.72705,215.14635,731.8594,-74.421646,344.79968,31.135056,890.5946,4.255499,494.5088,-19.193851,337.1466,26.595387,247.3666,-10.15136,263.7337,-7.293481,604.28894,9.709966,199.2731,0.24136773,159.1242,7.4556675,199.24637,-0.33472365,153.99573,-9.592796,273.88248,3.4209318,175.31432,4.5805783,108.125,-6.673484,154.38239,1.743287,96.70383,4.3170567,115.63753,-3.8803518,94.840126,VJS
vjs (68).wav,1015.463884,55028.57193,2057.369252,441091.6128,0.080524545,0.001018949,0.3960807,0.10012471,0.057908132,0.000341977,135.9991776,-198.12306,1604.2231,216.14311,589.30176,-45.117043,574.4629,20.650372,843.0827,9.147544,690.269,-9.48436,221.31189,23.344912,370.7251,-6.5666666,200.92937,-14.774973,497.51852,5.313265,317.7466,6.2289,162.77657,-0.79792446,114.90744,-2.22423,158.66003,1.9326643,160.13597,1.0761309,150.26466,-1.6928477,96.11521,-2.7993379,122.877144,0.98527795,162.08974,-2.7014685,109.72305,-6.3897977,103.92822,VJS
vjs (69).wav,1030.039876,102899.0344,2108.365029,910347.1253,0.077896295,0.001143454,0.37137017,0.095989436,0.058922126,0.000453363,129.1992188,-215.32393,1614.7216,225.84471,878.0354,-44.281742,881.1835,18.791267,943.8225,8.416786,847.935,-6.992934,470.9847,16.582466,417.53525,-3.8280115,367.81738,-12.6577835,509.7422,-8.134316,301.65494,12.850192,290.1188,10.739576,173.19106,-10.88213,236.51045,-0.7041325,159.37148,9.019828,190.22823,-1.8200569,118.010704,-7.9010267,88.52229,2.006881,114.9952,-2.037642,111.20648,-4.256218,97.57145,VJS
vikram (1).wav,922.1225914,1155249.471,1916.562744,4843189.805,0.017901185,0.000814274,0.20336331,0.08990215,0.044376542,0.003670175,112.3471467,-433.0439,29758.234,58.667236,4145.9297,-5.74264,173.41722,23.613903,1149.5499,-2.128594,169.21748,-3.0453324,127.33315,-1.3916358,103.69193,1.8876619,67.01824,-3.4029772,92.244865,1.735047,58.01301,-4.0522547,91.67595,1.6824276,41.873226,-3.2398376,52.161297,-1.7749043,44.99628,1.0212493,31.95424,-2.7224774,39.899284,-2.378807,30.625996,0.6589634,19.412432,-0.7511863,24.038168,-1.2509916,27.919495,Vikram
vikram (2).wav,1774.919217,298924.7388,3579.568034,535587.5466,0.032028609,0.0004778,0.29211348,0.08952302,0.106752025,0.004091898,129.1992188,-239.42952,3756.2488,133.92813,813.94336,-41.38165,231.3159,62.082447,433.67136,-27.403973,203.42178,-6.7723017,93.06414,-11.79672,98.76906,-19.322258,85.72844,-7.5922318,97.20962,-4.7678823,69.037315,-6.8713555,93.45477,3.6539512,73.52086,1.4440013,92.86794,1.4382368,50.860046,1.2269435,54.14336,-1.3714947,73.36318,0.26823944,47.30537,-1.1734879,52.13163,-0.8720093,43.949154,-3.8957486,42.216675,Vikram
vikram (3).wav,1640.077702,232088.6386,2771.749982,760667.1079,0.088216042,0.006992447,0.31525832,0.09671991,0.105709739,0.000988322,143.5546875,-161.97748,14002.448,130.21318,1089.9698,-55.822205,687.0215,6.854687,471.02274,-9.337349,354.7105,-3.6258628,161.33844,0.06643472,241.90067,0.5799313,146.65599,-5.832504,157.29666,-0.8713686,150.47992,3.8983548,141.37433,1.4680458,101.87133,-2.335431,76.89539,-2.1189961,87.91598,0.7858668,69.597664,3.6355412,58.201717,-1.9250414,65.161865,1.766074,55.939056,-4.689698,61.702477,-2.686642,72.12163,Vikram
vikram (4).wav,2254.753019,498270.6098,4420.417684,1585491.722,0.035312909,0.000612048,0.34975037,0.09434575,0.139893934,0.005119612,112.3471467,-195.90648,9803.987,99.32961,1117.1864,-32.56412,413.49088,37.09261,226.35641,-12.892743,184.47615,13.498313,187.75429,-11.237688,103.4295,1.5185171,310.20908,-4.2973156,122.38218,5.747259,109.69718,-1.220592,78.68916,7.417109,88.14409,-0.3461297,87.23872,3.90322,116.14225,-2.0284805,111.586174,-0.041309386,66.086235,-1.7133034,43.148724,1.0517251,59.236782,-1.5400381,62.927197,-1.6240939,71.29723,Vikram
vikram (5).wav,1339.766248,164456.6553,2784.949962,553510.388,0.144533963,0.005753722,0.40991592,0.093300834,0.06749331,0.001229487,117.4538352,-93.298225,3935.0437,164.57027,558.55005,-48.247005,529.6239,58.863968,344.6386,-14.690512,197.03937,8.990646,213.08618,-2.4604611,148.95763,-3.7672915,81.11063,7.8169484,115.51795,-7.1861424,110.95129,14.176854,66.4066,-7.5052986,67.80482,5.6444345,43.759514,-1.0761933,40.54134,-4.0971746,32.398537,7.7277813,39.86857,-8.698965,59.64352,8.427584,40.205696,-3.2893584,45.535942,-1.5233122,49.824234,Vikram
vikram (6).wav,1435.885421,324504.3454,2787.130571,899924.0506,0.126289496,0.004465368,0.4146163,0.093181975,0.085347678,0.002181547,117.4538352,-115.6908,5745.753,163.85059,657.2858,-57.80617,1464.5098,56.64752,566.3541,-16.078785,342.50906,10.489947,302.62787,2.2767642,154.4751,-8.133789,124.60989,0.14050989,183.50336,-13.57022,125.646736,11.018076,173.60844,-8.202383,84.54026,0.9029494,84.390205,-1.9943558,75.034164,-2.3739467,67.091095,5.4138803,51.930218,-10.244798,83.89865,7.174197,75.68248,-5.044034,63.562943,-0.2825157,79.73636,Vikram
vikram (7).wav,1913.174852,340768.0881,3704.847891,1032322.512,0.054202569,0.001731007,0.36947098,0.10565866,0.106953125,0.003705953,123.046875,-195.69365,11789.023,113.98387,1282.9216,-53.114204,408.34097,43.35839,785.2887,-27.308287,313.0579,13.969526,433.82062,-19.380491,391.58826,12.181518,240.39137,-20.174967,214.26775,-1.1494198,261.7338,0.8366662,142.15202,-11.738935,139.77342,6.9757867,129.64412,-11.254182,120.366425,10.372753,175.45947,-3.5999312,174.42957,8.745333,145.3351,-0.85202783,217.49269,7.301546,151.7676,7.2809033,200.09964,Vikram
vikram (8).wav,2427.363221,1365573.004,4654.032409,4992064.815,0.028849051,0.000405732,0.35780022,0.10104676,0.111584837,0.005737213,129.1992188,-259.15237,13993.7295,84.29493,1559.4319,-12.978782,1898.3634,17.146254,403.1088,1.0183846,444.56918,-0.5368225,216.21753,-8.7588,273.91855,0.33213508,160.18637,-14.534289,160.56232,0.11331603,100.17692,1.1883866,142.42723,0.13599475,104.41235,-2.7842622,86.65217,1.1647367,70.028305,-2.0260322,74.14238,2.1238227,63.18399,-5.9376583,65.902916,-1.7561082,61.479053,-3.6218002,70.99027,-0.6043483,71.94286,Vikram
vikram (9).wav,3055.732739,1706155.536,6372.57781,3983969.881,0.17459033,0.004243323,0.51121515,0.077307515,0.161783854,0.017165244,129.1992188,-15.780452,7649.952,64.15473,2089.8025,15.520055,540.3217,20.178274,374.35736,9.132521,218.8165,12.601239,189.97525,1.9100732,152.87273,7.3538117,97.57087,-3.8932202,109.883934,5.2441874,54.41526,0.13882768,102.3508,6.662339,86.942955,0.012960048,57.96402,8.8004265,49.286022,-0.41963974,42.82112,6.4644995,45.388786,-3.4580088,39.18775,4.3858247,36.08405,-1.0132263,38.311134,3.7193365,37.265285,Vikram
vikram (10).wav,1660.67328,335360.9447,3121.246406,1325584.691,0.092725535,0.001497211,0.27413496,0.08489214,0.081109375,0.001227102,107.6660156,-109.75883,4313.04,129.87566,1011.1028,-25.5663,357.241,27.662315,230.36467,-0.7588565,205.01698,-1.9713258,113.91339,-7.321815,135.82558,1.4311862,86.809235,-13.918177,109.1065,0.40736747,80.35688,0.44925553,95.44726,3.063571,90.8796,4.318712,75.90159,6.945421,73.41162,4.3691483,73.75043,7.4993134,78.495514,-5.2086725,65.02861,5.180013,60.18039,-3.940375,67.07849,-2.37886,51.97107,Vikram
vikram (11).wav,1533.125232,378682.1846,2890.284372,2412310.605,0.022472462,0.000110186,0.25669813,0.09076791,0.063929967,0.001239131,107.6660156,-283.32892,4975.411,133.90141,702.8255,8.273061,256.22467,11.55457,191.35446,6.20282,258.4871,-0.7946302,210.92352,-2.6690915,146.68637,1.6084371,147.42403,-9.103958,139.64084,3.057697,99.41724,-6.1723657,135.35594,4.5899267,102.7928,0.18021323,92.561195,11.069692,135.19696,7.117653,121.5178,6.2075334,92.35036,-0.87435913,106.437035,4.854483,83.25066,-4.3353605,56.967247,3.3098578,75.36414,Vikram
vikram (12).wav,1870.399659,1033405.567,3645.472548,2824704.707,0.014679214,0.0001565,0.39592427,0.09969586,0.097192081,0.008749278,123.046875,-343.7372,14717.881,105.82396,1750.0995,-8.505587,822.3018,36.910206,378.12665,1.5141423,284.93475,5.839307,181.68489,-6.2073765,161.50793,-3.6050315,110.89098,-13.044173,128.43709,1.0573003,121.57441,-1.2353765,115.38318,2.277309,78.79895,-3.7893076,52.770767,-3.632828,80.70367,-4.5848994,65.32661,-4.307462,58.289158,-7.7442026,50.366085,-2.7956443,40.638474,-4.276012,59.670177,-0.34844586,42.622936,Vikram
vikram (13).wav,1874.711745,417626.5667,3613.848107,1042641.272,0.035037739,0.00183805,0.36578238,0.09742842,0.119540012,0.004697762,117.4538352,-277.28632,9152.276,101.41161,1801.4054,-22.132679,647.4744,41.560036,1035.7618,-11.978271,345.35107,-20.259659,302.34988,-1.3245902,163.48003,-15.582856,169.09012,-5.7833533,118.603,-0.97552997,143.37033,-7.092352,133.36299,2.3107417,89.15146,-0.7654333,95.889206,-1.4618486,97.32853,4.126951,77.61167,0.028698798,83.69462,-0.20615365,67.43294,1.1971033,51.051025,-0.47804838,67.88497,-0.85278255,64.386314,Vikram
vikram (14).wav,2309.848264,849923.1517,4767.039484,3836703.869,0.033855873,0.000556046,0.4216488,0.09046937,0.114563034,0.004709857,112.3471467,-186.95557,6264.1343,97.856514,1630.3744,-7.6733994,684.3735,26.185774,368.33594,-0.23092273,251.0151,9.13816,187.44098,-2.6616375,172.53839,2.5377073,111.37335,-8.088614,100.16391,2.3426752,78.125206,-3.404285,105.85847,3.4541595,78.809525,-3.7001534,63.88685,0.44902784,53.182602,-2.6695483,71.833626,2.635719,58.419277,-3.1270847,73.24418,1.6955519,58.28567,-3.5130382,61.409565,-0.14405811,48.227127,Vikram
vikram (15).wav,2289.733874,670046.3598,4568.064005,1895269.692,0.01416033,0.00017769,0.4078225,0.097342834,0.128757967,0.006107165,117.4538352,-304.3882,5906.6562,93.0294,1437.7393,-14.926786,239.38379,43.605335,297.6863,-4.9839826,217.00987,11.354944,179.43164,-5.2873144,154.81277,5.5639873,121.74019,-4.3495812,122.84766,7.161913,92.87732,-3.9741032,91.38149,5.374482,74.11968,-0.69755274,57.183468,1.5771929,62.03658,1.0690963,54.33607,1.1588869,65.05597,-1.3574383,44.20426,-0.815961,39.915257,-3.5604951,45.722237,-1.1135106,57.392323,Vikram
vikram (16).wav,2406.50144,326598.946,5136.34964,1588052.184,0.063184084,0.00160335,0.44613945,0.091768734,0.1120645,0.002328036,117.4538352,-117.30882,7093.828,86.63263,608.4411,-12.952347,367.77335,26.917538,333.83817,3.9969769,236.7424,4.974301,188.215,-3.9064548,111.35929,7.841891,84.508736,-4.8541307,139.288,6.009255,71.70808,1.8236184,87.25237,2.4868686,67.01875,-4.233241,47.40807,3.3215375,42.643124,-5.2665954,51.21656,2.539515,41.982548,-4.3401318,48.28645,2.2194839,68.39349,-2.1292315,51.273914,3.1323683,64.423935,Vikram
vikram (17).wav,958.6575099,453167.8722,1853.644604,1594952.793,0.059530291,0.002388351,0.43788767,0.10063676,0.037668544,0.002957399,112.3471467,-277.17697,12376.184,156.16743,3302.2693,-0.3572515,724.85815,42.720905,427.80618,12.339586,302.89227,7.922005,217.47975,2.2349055,181.65622,-4.7938046,143.23111,-1.6393266,131.4836,-1.3921355,123.44563,-0.047979154,109.99136,2.5246687,52.521996,-2.943992,63.31414,-1.3828168,59.341248,2.4195082,36.024494,-1.770526,37.078465,-1.4111302,37.000065,1.2882969,32.807735,-0.02473788,35.332394,-3.453438,35.68466,Vikram
vikram (18).wav,1878.897587,1608324.014,3625.370385,5278005.701,0.039900813,0.001966311,0.37033567,0.09955312,0.09184543,0.008909027,143.5546875,-301.01974,12221.377,97.87752,2953.4983,16.386406,774.6952,21.372503,536.6027,3.6118722,367.57196,-7.523267,357.56207,-14.53693,237.28148,-9.221514,176.4103,-15.12208,228.74477,-5.8344917,130.23114,-10.535748,176.09972,-5.701697,76.83812,-3.9103396,79.90265,-8.553622,128.25551,-2.2316022,56.38005,-1.106066,47.192398,-11.2894945,85.09666,-1.8537066,44.817,-5.8408656,42.992073,-7.5056176,40.218945,Vikram
vikram (19).wav,2228.57545,980399.4846,3990.761915,2753488.718,0.013778819,0.000201141,0.3402511,0.0945962,0.121722928,0.006862426,117.4538352,-336.83856,8003.2495,83.80076,1434.1265,-38.975143,820.72906,-3.2738197,453.52075,-10.435047,472.9079,-21.600042,254.04355,-31.014233,298.49612,-8.522534,129.84705,-27.002691,229.8921,-8.941821,139.93678,-8.237512,142.1581,-11.0020075,91.77182,-4.0176272,85.58333,-9.035535,82.4031,-5.2104354,73.65632,0.2093475,52.234684,-12.049848,68.637375,-5.7103863,51.673084,-5.7742715,45.617653,-7.543028,45.851284,Vikram
vikram (20).wav,1036.617137,426576.9638,1826.503953,2169431.916,0.095901562,0.011167285,0.32558846,0.10181521,0.055010503,0.001646078,129.1992188,-252.97716,8990.977,126.34536,2737.6936,16.762428,936.2271,17.226677,480.9219,1.5380054,377.06827,-13.829974,308.28073,-20.941252,214.25748,-17.221493,150.27458,-15.174832,183.21709,-14.152462,161.38986,-6.414849,141.7981,-2.7240834,74.26733,-11.778638,94.375465,-10.596385,89.18929,-2.8637588,60.255672,-9.259596,69.483246,-10.620584,57.951912,-5.0460367,43.30534,-6.176126,46.32033,-6.0501304,44.594154,Vikram
vikram (21).wav,1554.587791,594281.4628,2913.151937,2269838.556,0.024375197,0.000535548,0.30229434,0.098123215,0.084364093,0.003629699,112.3471467,-352.5452,8918.0205,114.922516,2075.1313,-26.35953,1095.4048,2.6134388,468.80142,-31.470085,522.99207,-47.331947,389.47937,-20.527115,243.6305,-6.7684813,173.78108,-29.863781,326.8368,-13.040893,153.153,-16.205576,199.17572,-14.061311,110.1807,-0.78353685,93.77149,-10.5856695,111.27217,-9.054262,84.98161,-2.6418896,56.427452,-15.7716875,103.57711,-3.843921,52.468334,2.251107,52.294018,-12.756138,69.66146,Vikram
vikram (22).wav,1455.56374,402484.4922,2640.585938,1362836.685,0.107399596,0.008151692,0.2938056,0.09788974,0.083377306,0.003154141,107.6660156,-182.09741,8275.019,125.14274,1319.6537,-30.602718,923.89197,20.95465,530.5866,2.4075394,502.0158,-14.701868,269.67343,-39.185616,271.9138,-16.064735,169.5258,-23.258532,259.96237,0.23413175,130.91187,9.752024,178.94576,-6.8541756,107.250435,1.8221029,95.37942,-8.79113,101.86072,-4.521411,75.378395,-0.6569484,52.723263,-12.417218,76.05277,2.356127,50.5566,3.0741973,47.525703,-11.529602,62.111485,Vikram
vikram (23).wav,1619.519524,800297.078,3073.214552,3257418.908,0.015265638,0.00024411,0.3447616,0.09633549,0.072773642,0.003868374,123.046875,-367.43723,8189.1255,122.1308,1780.0535,-7.5602818,957.673,15.479047,458.19324,9.622086,472.34866,-8.088627,286.4023,-14.441779,230.82062,-9.325722,127.6131,-19.958694,221.13704,-9.8626795,120.52404,-4.2111526,174.98135,-6.1679115,74.705536,-3.534025,82.83485,-11.430726,97.93478,-6.801087,63.20063,-1.0024836,51.187298,-13.981855,70.28132,-3.337215,42.107624,-6.5071645,39.973476,-9.833522,40.179337,Vikram
vikram (24).wav,2169.095998,1110732.118,3936.428251,3404694.251,0.031571056,0.001341308,0.34610656,0.0922922,0.131122822,0.008927914,117.4538352,-260.22745,6628.18,97.196526,1757.5723,-22.599955,598.015,-25.109108,361.89255,-28.517197,400.09158,3.5884495,261.0807,-29.743319,314.69168,-8.696652,142.38705,-25.3346,221.56702,-9.089317,109.169556,4.42364,148.85378,-0.6606265,96.883255,8.826732,84.78295,-7.1341777,98.71204,5.310162,59.997665,-1.5485376,52.45293,-14.8405285,105.2718,12.295821,51.45207,0.8677591,38.540733,-7.626059,37.377663,Vikram
vikram (25).wav,1599.114627,1070418.204,2788.689265,4280474.524,0.081744156,0.006416103,0.28073415,0.098318584,0.085386642,0.005373306,123.046875,-239.97937,7990.2754,123.05531,2061.607,-15.549826,566.5652,-18.975645,256.68152,-4.4555216,411.79324,-11.815878,173.36809,-43.47663,212.926,-32.395317,137.36267,-30.580492,130.41405,-5.289993,115.4864,-14.799399,199.93208,5.389363,72.51104,6.8839307,63.74125,0.40725988,110.47713,4.593135,69.85847,4.0279775,61.414146,-1.8960748,88.54724,-0.5466494,64.75268,-5.2939324,42.904766,-4.7346745,36.54297,Vikram
vikram (26).wav,1850.384754,1140458.882,3403.697889,2973008.561,0.026282841,0.000821619,0.34783563,0.096967995,0.099859102,0.008002451,123.046875,-310.58325,10264.952,99.48614,2563.1934,-14.235149,766.54504,24.89459,529.55505,15.680225,391.7947,-6.993321,266.09525,-15.3951645,209.06763,-16.551275,141.39171,-20.380022,181.13358,-5.626925,120.58561,-7.6963773,166.10704,-6.7891216,81.93282,-7.497485,85.34166,-14.141399,91.22591,-7.339631,61.284084,1.2118773,51.610134,-8.194948,58.35711,0.961375,45.672794,-1.679829,44.245174,-5.7390075,42.059246,Vikram
vikram (27).wav,1636.296995,235810.7222,2968.517762,646581.0799,0.023528131,0.000313201,0.3240013,0.094436035,0.093469123,0.002175726,123.046875,-277.37167,4443.969,130.78276,732.1678,-60.0757,978.2656,25.557783,499.10156,-8.3297615,473.07617,-10.388026,187.63474,-15.504499,350.25128,1.2552223,162.99525,-14.201015,233.31522,-2.975723,126.403534,1.3458825,179.60048,-11.737688,100.96448,-1.9320021,88.11312,-6.5580735,81.47631,-4.575411,75.46826,-0.696466,51.11092,-11.118895,79.24176,-6.2083397,70.532394,-3.2251287,63.25751,-7.7455816,74.22703,Vikram
vikram (28).wav,1450.990679,604765.4223,2778.162716,3885043.669,0.067837509,0.002589709,0.30384925,0.09386194,0.072089395,0.001989001,151.9990809,-200.12375,6095.8257,138.3114,1710.4564,7.7563553,335.25507,11.590544,275.85898,5.989237,290.90845,-3.7127764,228.72896,-5.291621,185.63127,-5.7494364,158.1182,-7.081907,145.87346,-3.7577395,132.37479,-1.5458956,121.39002,-0.177542,95.93198,-1.7156428,107.96604,-0.53060615,77.09018,-1.9502361,75.28382,-1.1123092,54.230984,-6.333447,71.38578,2.2990344,68.69179,-4.8733582,73.88334,-5.3404694,66.00615,Vikram
vikram (29).wav,2281.278419,597390.1835,4871.694932,2799416.095,0.068509908,0.003934526,0.46044904,0.08883438,0.100284569,0.003847952,123.046875,-135.60315,9537.683,93.63328,961.6433,-5.1431084,664.93665,22.56124,318.32718,2.7227278,254.89906,7.268181,169.6996,-0.30647078,176.64934,6.762601,107.411255,-4.3264155,112.26658,4.7518616,84.735664,0.26921824,83.162415,4.452648,63.18924,-1.2792574,74.20083,3.0061953,65.51231,-0.7997289,58.29294,2.3783658,54.39384,-3.2425268,49.513054,2.9855683,47.40699,-1.6463709,53.6268,2.2854548,49.511707,Vikram
